股票代码,股票名称,最新数据日期,最新收盘价,是否命中,命中策略,选股理由
301339,通行宝,2026-07-03,15.35854902,否,,
301345,涛涛车业,2026-07-03,253.94582785,否,,
301348,蓝箭电子,2026-07-03,32.656336,否,,
301349,信德新材,2026-07-03,139.96303227,否,,
301353,普莱得,2026-07-03,31.47583869,否,,
301355,南王科技,2026-07-03,10.38327764,否,,
301356,天振股份,2026-07-03,51.9740042,否,,
301357,北方长龙,2026-07-03,119.60093538,否,,
301358,湖南裕能,2026-07-03,75.63338552,否,,
301359,东南电子,2026-07-03,25.05201264,否,,
301360,荣旗科技,2026-07-03,96.33132506,否,,
301361,众智科技,2026-07-03,31.39930896,否,,
301362,民爆光电,2026-07-03,264.7793456,否,,
301363,美好医疗,2026-07-03,42.28202112,否,,
301365,矩阵股份,2026-07-03,66.22585638,否,,
301366,一博科技,2026-07-03,148.50833001,否,,
301367,瑞迈特,2026-07-03,87.70666723,否,,
301368,丰立智能,2026-07-03,50.31610696,否,,
301369,联动科技,2026-07-03,485.931219,否,,
301370,国科恒泰,2026-07-03,8.77580736,否,,
301371,敷尔佳,2026-07-03,39.0453838,否,,
301372,科净源,2026-07-03,33.67339495,否,,
301373,凌玮科技,2026-07-03,147.1289916,否,,
301376,致欧科技,2026-07-03,20.28927543,否,,
301377,鼎泰高科,2026-07-03,539.21281284,否,,
301378,通达海,2026-07-03,52.97483646,否,,
301379,天山电子,2026-07-03,92.51586192,是,TurtleTradeStrategy; RpsBreakoutStrategy,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。
301380,挖金客,2026-07-03,43.26215114,否,,
301381,赛维时代,2026-07-03,19.313271,否,,
301382,蜂助手,2026-07-03,79.91128798,否,,
301383,天键股份,2026-07-03,35.89589304,否,,
301386,未来电器,2026-07-03,23.51637739,否,,
301387,光大同创,2026-07-03,119.28892451,否,,
301388,欣灵电气,2026-07-03,25.67842598,否,,
301389,隆扬电子,2026-07-03,83.7908334,否,,
301390,经纬股份,2026-07-03,32.66481944,否,,
301391,卡莱特,2026-07-03,81.45244146,否,,
301392,汇成真空,2026-07-03,252.42594327,否,,
301393,昊帆生物,2026-07-03,68.24697309,否,,
301395,仁信新材,2026-07-03,23.67357003,否,,
301396,宏景科技,2026-07-03,700.84683624,否,,
301397,溯联股份,2026-07-03,56.4742297,否,,
301398,星源卓镁,2026-07-03,55.0869393,否,,
301399,英特科技,2026-07-03,37.8029652,否,,
301408,华人健康,2026-07-03,15.58068356,否,,
301413,安培龙,2026-07-03,141.835878,否,,
301418,协昌科技,2026-07-03,54.70759344,否,,
301419,阿莱德,2026-07-03,67.8706136,否,,
301421,波长光电,2026-07-03,107.6874358,否,,
301428,世纪恒通,2026-07-03,33.91324815,否,,
301429,森泰股份,2026-07-03,17.530293,否,,
301439,泓淋电力,2026-07-03,17.05180014,否,,
301446,福事特,2026-07-03,49.45378718,否,,
301448,开创电气,2026-07-03,59.5321445,否,,
301449,天溯计量,2026-07-03,54.58473306,否,,
301456,盘古智能,2026-07-03,24.93552132,否,,
301458,钧崴电子,2026-07-03,51.7069194,否,,
301459,丰茂股份,2026-07-03,47.95620947,否,,
301468,博盈特焊,2026-07-03,56.27218632,否,,
301469,恒达新材,2026-07-03,30.47652023,否,,
301479,弘景光电,2026-07-03,127.05171789,否,,
301486,致尚科技,2026-07-03,188.81641124,否,,
301487,盟固利,2026-07-03,19.864292,否,,
301488,豪恩汽电,2026-07-03,141.1460875,否,,
301489,思泉新材,2026-07-03,328.39681312,否,,
301491,汉桑科技,2026-07-03,40.7,否,,
301498,乖宝宠物,2026-07-03,41.64309732,否,,
301499,维科精密,2026-07-03,35.25342246,否,,
301500,飞南资源,2026-07-03,40.7774176,否,,
301501,恒鑫生活,2026-07-03,41.036136,否,,
301502,华阳智能,2026-07-03,72.2341312,否,,
301503,智迪科技,2026-07-03,29.80381656,否,,
301505,苏州规划,2026-07-03,22.07367756,否,,
301507,民生健康,2026-07-03,12.88542598,否,,
301508,中机认检,2026-07-03,24.40035576,否,,
301509,金凯生科,2026-07-03,44.75762652,否,,
301510,固高科技,2026-07-03,35.93453382,否,,
301511,德福科技,2026-07-03,215.0865156,否,,
301512,智信精密,2026-07-03,49.71171036,否,,
301513,尚水智能,2026-07-03,65.78064634,否,,
301515,港通医疗,2026-07-03,18.8672312,否,,
301516,中远通,2026-07-03,14.58783855,否,,
301517,陕西华达,2026-07-03,73.52374509,否,,
301518,长华化学,2026-07-03,28.2050672,否,,
301519,舜禹股份,2026-07-03,11.72792824,否,,
301520,万邦医药,2026-07-03,51.14994435,否,,
301522,上大股份,2026-07-03,27.770982,否,,
301525,儒竞科技,2026-07-03,75.79007592,否,,
301526,国际复材,2026-07-03,47.44406437,否,,
301528,多浦乐,2026-07-03,113.66051927,否,,
301529,福赛科技,2026-07-03,177.1053746,否,,
301531,春光集团,2026-07-03,67.48,否,,
301533,威马农机,2026-07-03,26.48810442,否,,
301535,浙江华远,2026-07-03,14.76087747,否,,
301536,星宸科技,2026-07-03,118.6076725,否,,
301538,骏鼎达,2026-07-03,151.2935598,否,,
301539,宏鑫科技,2026-07-03,15.0041364,否,,
301548,崇德科技,2026-07-03,135.32686726,否,,
301550,斯菱智驱,2026-07-03,338.97906606,否,,
301551,无线传媒,2026-07-03,21.57924132,否,,
301552,科力装备,2026-07-03,45.79121295,否,,
301555,惠柏新材,2026-07-03,46.5031762,否,,
301556,托普云农,2026-07-03,61.03542568,否,,
301557,常友科技,2026-07-03,125.61033221,否,,
301558,三态股份,2026-07-03,6.4417448,否,,
301559,中集环科,2026-07-03,14.23089487,否,,
301560,众捷汽车,2026-07-03,28.85340645,否,,
301563,云汉芯城,2026-07-03,205.71827808,否,,
301565,中仑新材,2026-07-03,23.57,否,,
301566,达利凯普,2026-07-03,32.10825056,否,,
301567,贝隆精密,2026-07-03,36.84076671,否,,
301568,思泰克,2026-07-03,106.2384642,否,,
301571,国科天成,2026-07-03,60.4739589,否,,
301575,艾芬达,2026-07-03,41.5118104,否,,
301577,美信科技,2026-07-03,73.620216,否,,
301578,辰奕智能,2026-07-03,51.86262224,否,,
301580,爱迪特,2026-07-03,119.86651568,否,,
301581,黄山谷捷,2026-07-03,47.98053472,否,,
301584,建发致新,2026-07-03,21.3558726,否,,
301585,蓝宇股份,2026-07-03,34.527951,否,,
301586,佳力奇,2026-07-03,34.58569524,否,,
301587,中瑞股份,2026-07-03,22.5897182,否,,
301588,美新科技,2026-07-03,54.7373904,否,,
301589,诺瓦星云,2026-07-03,273.4508935,否,,
301590,优优绿能,2026-07-03,150.168309,否,,
301591,肯特股份,2026-07-03,57.8876846,否,,
301592,六九一二,2026-07-03,131.4359838,否,,
301595,太力科技,2026-07-03,41.54753148,否,,
301596,瑞迪智驱,2026-07-03,126.83997188,是,TurtleTradeStrategy,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
301598,博科测试,2026-07-03,56.18073034,否,,
301599,理奇智能,2026-07-03,43.12,否,,
301600,慧翰股份,2026-07-03,132.2574589,否,,
301601,惠通科技,2026-07-03,16.4814842,否,,
301602,超研股份,2026-07-03,14.91679318,否,,
301603,乔锋智能,2026-07-03,163.68528903,否,,
301606,绿联科技,2026-07-03,61.0642958,否,,
301607,富特科技,2026-07-03,102.225604,否,,
301608,博实结,2026-07-03,78.51155202,否,,
301609,山大电力,2026-07-03,34.38168615,否,,
301611,珂玛科技,2026-07-03,150.6693,否,,
301613,新铝时代,2026-07-03,62.3460311,否,,
301616,浙江华业,2026-07-03,37.26417075,否,,
301617,博苑新材,2026-07-03,106.36835584,否,,
301618,长联科技,2026-07-03,88.0678736,否,,
301622,英思特,2026-07-03,50.6017629,否,,
301626,苏州天脉,2026-07-03,323.722722,否,,
301628,强达电路,2026-07-03,99.5903318,否,,
301629,矽电股份,2026-07-03,363.08281746,否,,
301630,同宇新材,2026-07-03,315.79074208,否,,
301631,壹连科技,2026-07-03,150.92213169,否,,
301632,广东建科,2026-07-03,15.88877154,否,,
301633,港迪技术,2026-07-03,49.81200472,否,,
301636,泽润新能,2026-07-03,43.13034436,否,,
301638,南网数字,2026-07-03,23.5074994,否,,
301656,联合动力,2026-07-03,17.90029216,否,,
301658,首航新能,2026-07-03,26.82176472,否,,
301662,宏工科技,2026-07-03,133.7655015,否,,
301665,泰禾股份,2026-07-03,23.74198452,否,,
301666,大普微,2026-07-03,593.02,否,,
301667,纳百川,2026-07-03,71.55,否,,
301668,昊创瑞通,2026-07-03,33.55994067,否,,
301669,高特电子,2026-07-03,38.38,否,,
301678,新恒汇,2026-07-03,66.81875328,否,,
301680,固德电材,2026-07-03,110.49092864,否,,
301682,宏明电子,2026-07-03,157.52,否,,
301683,慧谷新材,2026-07-03,139.15605862,否,,
301687,新广益,2026-07-03,73.5140384,否,,
301696,三瑞智能,2026-07-03,140.9725512,否,,
302132,中航成飞,2026-07-03,355.71784287,否,,
600000,浦发银行,2026-07-03,110.91908179,否,,
600004,白云机场,2026-07-03,16.9417339,否,,
600006,东风股份,2026-07-03,15.08472765,否,,
600007,中国国贸,2026-07-03,35.77332825,否,,
600008,首创环保,2026-07-03,22.50386937,否,,
600009,上海机场,2026-07-03,61.4578026,否,,
600010,包钢股份,2026-07-03,16.292448,否,,
600011,华能国际,2026-07-03,30.4915109,否,,
600012,皖通高速,2026-07-03,37.78125057,否,,
600015,华夏银行,2026-07-03,31.87497978,否,,
600016,民生银行,2026-07-03,94.09091968,否,,
600017,日照港,2026-07-03,9.577451,否,,
600018,上港集团,2026-07-03,80.3560662,否,,
600019,宝钢股份,2026-07-03,16.23244883,否,,
600020,中原高速,2026-07-03,13.24103176,否,,
600021,上海电力,2026-07-03,27.3725829,否,,
600022,山东钢铁,2026-07-03,5.87048864,否,,
600023,浙能电力,2026-07-03,10.93364933,否,,
600025,华能水电,2026-07-03,11.57842586,否,,
600026,中远海能,2026-07-03,25.52743836,否,,
600027,华电国际,2026-07-03,8.25497758,否,,
600028,中国石化,2026-07-03,17.0849794,否,,
600029,南方航空,2026-07-03,8.88188296,否,,
600030,中信证券,2026-07-03,144.56995995,否,,
600031,三一重工,2026-07-03,713.28760064,否,,
600032,浙江新能,2026-07-03,7.37765595,否,,
600033,福建高速,2026-07-03,23.99383584,否,,
600035,楚天高速,2026-07-03,10.1368866,否,,
600036,招商银行,2026-07-03,205.85513439,否,,
600037,歌华有线,2026-07-03,27.67320915,否,,
600038,中直股份,2026-07-03,69.45555644,否,,
600039,四川路桥,2026-07-03,99.81472085,否,,
600048,保利发展,2026-07-03,124.41275964,否,,
600050,中国联通,2026-07-03,5.92688866,否,,
600051,宁波联合,2026-07-03,23.64317172,否,,
600052,东望时代,2026-07-03,13.62569285,否,,
600053,*ST九鼎,2026-07-03,19.5093738,否,,
600054,黄山旅游,2026-07-03,39.89883233,否,,
600055,万东医疗,2026-07-03,118.779941,否,,
600056,中国医药,2026-07-03,101.5660656,否,,
600057,厦门象屿,2026-07-03,55.38868455,否,,
600058,五矿发展,2026-07-03,39.4916945,否,,
600059,古越龙山,2026-07-03,51.3315932,否,,
600060,海信视像,2026-07-03,148.62745664,否,,
600061,国投资本,2026-07-03,48.16658844,否,,
600062,华润双鹤,2026-07-03,115.51704285,否,,
600063,皖维高新,2026-07-03,86.47430743,否,,
600064,南京高科,2026-07-03,173.6345996,否,,
600066,宇通客车,2026-07-03,1671.4593307,否,,
600067,冠城新材,2026-07-03,64.62322956,否,,
600071,凤凰光学,2026-07-03,74.33510854,否,,
600072,中船科技,2026-07-03,28.80937978,否,,
600073,光明肉业,2026-07-03,12.55227818,否,,
600075,新疆天业,2026-07-03,40.27047125,否,,
600076,康欣新材,2026-07-03,8.49019104,否,,
600078,澄星股份,2026-07-03,71.90346956,否,,
600079,ST人福,2026-07-03,211.72336604,否,,
600080,ST金花,2026-07-03,19.871865,否,,
600081,东风科技,2026-07-03,71.4126855,否,,
600082,ST海泰,2026-07-03,14.59301575,否,,
600084,*ST尼雅,2026-07-03,22.079906,否,,
600085,同仁堂,2026-07-03,231.75857792,否,,
600088,中视传媒,2026-07-03,31.3681291,否,,
600089,特变电工,2026-07-03,1059.47551698,否,,
600094,大名城,2026-07-03,7.1887926,否,,
600095,湘财股份,2026-07-03,22.49960772,否,,
600096,云天化,2026-07-03,67.9835916,否,,
600097,开创国际,2026-07-03,9.50004551,否,,
600098,广州发展,2026-07-03,31.9948233,否,,
600099,林海股份,2026-07-03,18.19177626,否,,
600100,同方股份,2026-07-03,105.73828671,否,,
600101,明星电力,2026-07-03,66.06263796,否,,
600103,青山纸业,2026-07-03,15.3338778,否,,
600104,上汽集团,2026-07-03,83.69121693,否,,
600105,永鼎股份,2026-07-03,478.40826712,否,,
600106,重庆路桥,2026-07-03,28.46174815,否,,
600107,*ST尔雅,2026-07-03,11.48349474,否,,
600108,亚盛集团,2026-07-03,23.08402512,否,,
600109,国金证券,2026-07-03,81.1313415,否,,
600110,诺德股份,2026-07-03,183.92410575,否,,
600111,北方稀土,2026-07-03,744.87937971,否,,
600113,浙江东日,2026-07-03,126.514944,否,,
600114,东睦股份,2026-07-03,204.44589088,否,,
600115,中国东航,2026-07-03,3.992717,否,,
600116,三峡水利,2026-07-03,28.81953932,否,,
600117,西宁特钢,2026-07-03,4.52643598,否,,
600118,中国卫星,2026-07-03,1330.9687403,否,,
600119,*ST长投,2026-07-03,10.65685616,否,,
600120,浙江东方,2026-07-03,287.76377637,否,,
600121,郑州煤电,2026-07-03,13.11750588,否,,
600123,兰花科创,2026-07-03,57.63332526,否,,
600125,铁龙物流,2026-07-03,77.74318756,否,,
600126,杭钢股份,2026-07-03,26.47835135,否,,
600127,金健米业,2026-07-03,21.29862812,否,,
600128,苏豪弘业,2026-07-03,19.1471775,否,,
600129,太极集团,2026-07-03,32.74583632,否,,
600130,波导股份,2026-07-03,19.009326,否,,
600131,国网信通,2026-07-03,60.53357856,否,,
600132,重庆啤酒,2026-07-03,224.78596396,否,,
600133,东湖高新,2026-07-03,29.173275,否,,
600135,乐凯胶片,2026-07-03,17.884744,否,,
600136,ST明诚,2026-07-03,3.31978888,否,,
600137,浪莎股份,2026-07-03,22.653669,否,,
600138,中青旅,2026-07-03,28.57352862,否,,
600141,兴发集团,2026-07-03,115.38170533,否,,
600143,金发科技,2026-07-03,283.06921041,否,,
600148,长春一东,2026-07-03,33.53277584,否,,
600149,廊坊发展,2026-07-03,10.68701872,否,,
600150,中国船舶,2026-07-03,94.4641284,否,,
600151,航天机电,2026-07-03,40.8258265,否,,
600152,维科技术,2026-07-03,22.01737814,否,,
600153,建发股份,2026-07-03,180.97487376,否,,
600155,华创云信,2026-07-03,12.289158,否,,
600156,华升股份,2026-07-03,13.28566456,否,,
600157,永泰能源,2026-07-03,65.2021785,否,,
600158,中体产业,2026-07-03,34.7852232,否,,
600159,大龙地产,2026-07-03,10.03323783,否,,
600160,巨化股份,2026-07-03,418.24258245,否,,
600161,天坛生物,2026-07-03,181.42910226,否,,
600162,香江控股,2026-07-03,23.3683825,否,,
600163,中闽能源,2026-07-03,9.4897305,否,,
600165,ST宁科,2026-07-03,18.58086485,否,,
600166,福田汽车,2026-07-03,62.91522432,否,,
600167,联美控股,2026-07-03,22.11014673,否,,
600168,武汉控股,2026-07-03,10.54711828,否,,
600169,ST太重,2026-07-03,15.7886352,否,,
600170,上海建工,2026-07-03,31.12686976,否,,
600171,上海贝岭,2026-07-03,64.54927446,否,,
600172,黄河旋风,2026-07-03,112.3059774,否,,
600173,卧龙新能,2026-07-03,14.670194,否,,
600176,中国巨石,2026-07-03,1098.4334226,否,,
600177,雅戈尔,2026-07-03,446.00492754,否,,
600178,东安动力,2026-07-03,15.9597057,否,,
600179,安通控股,2026-07-03,8.16533001,否,,
600180,*ST瑞茂,2026-07-03,3.3603934,否,,
600182,S佳通,2026-07-03,19.16880694,否,,
600183,生益科技,2026-07-03,1672.06810706,否,,
600184,光电股份,2026-07-03,81.26701758,否,,
600185,珠免集团,2026-07-03,25.53747544,否,,
600186,莲花控股,2026-07-03,51.54835566,否,,
600187,*ST国中,2026-07-03,6.56345445,否,,
600188,兖矿能源,2026-07-03,137.8902632,否,,
600189,泉阳泉,2026-07-03,15.53663307,否,,
600191,华资实业,2026-07-03,17.81957542,否,,
600192,长城电工,2026-07-03,8.98524401,否,,
600193,退市创兴,2026-06-29,0.8244504,否,,
600195,中牧股份,2026-07-03,30.58875,否,,
600196,复星医药,2026-07-03,313.06718441,否,,
600197,伊力特,2026-07-03,32.86337556,否,,
600198,大唐电信,2026-07-03,12.28000905,否,,
600199,金种子酒,2026-07-03,23.9612406,否,,
600201,生物股份,2026-07-03,157.73808727,否,,
600202,哈空调,2026-07-03,18.2631895,否,,
600203,福日电子,2026-07-03,15.47616298,否,,
600206,有研新材,2026-07-03,175.0245384,否,,
600207,安彩高科,2026-07-03,5.83602732,否,,
600208,衢州发展,2026-07-03,16.14317104,否,,
600210,紫江企业,2026-07-03,48.03980581,否,,
600211,西藏药业,2026-07-03,107.00096162,否,,
600212,绿能慧充,2026-07-03,12.01693885,否,,
600215,派斯林,2026-07-03,10.934725,否,,
600216,浙江医药,2026-07-03,61.52210543,否,,
600217,中再资环,2026-07-03,9.84611072,否,,
600218,全柴动力,2026-07-03,11.96797355,否,,
600219,南山铝业,2026-07-03,28.86989829,否,,
600221,海航控股,2026-07-03,3.30652651,否,,
600222,太龙药业,2026-07-03,25.01099286,否,,
600223,福瑞达,2026-07-03,8.37734016,否,,
600226,亨通股份,2026-07-03,202.4888076,否,,
600227,赤天化,2026-07-03,10.60540551,否,,
600228,返利科技,2026-07-03,11.66258597,否,,
600229,城市传媒,2026-07-03,6.5293248,否,,
600230,沧州大化,2026-07-03,23.28799328,否,,
600231,凌钢股份,2026-07-03,11.25777527,否,,
600232,金鹰股份,2026-07-03,16.41999075,否,,
600233,圆通速递,2026-07-03,73.0595972,否,,
600234,科新发展,2026-07-03,56.0480563,否,,
600235,民丰特纸,2026-07-03,8.79175655,否,,
600236,桂冠电力,2026-07-03,65.19048336,否,,
600237,铜峰电子,2026-07-03,37.90022684,否,,
600238,*ST椰岛,2026-07-03,14.18832155,否,,
600239,ST云城,2026-07-03,23.436843,否,,
600241,时代万恒,2026-07-03,12.44784314,否,,
600243,*ST海华,2026-07-03,4.4782738,否,,
600246,万通发展,2026-07-03,144.18738404,否,,
600248,陕建股份,2026-07-03,10.93050587,否,,
600249,两面针,2026-07-03,15.71831402,否,,
600250,南京商旅,2026-07-03,16.887609,否,,
600251,冠农股份,2026-07-03,64.15136444,否,,
600252,中恒集团,2026-07-03,59.56911418,否,,
600255,鑫科材料,2026-07-03,34.8309342,否,,
600256,广汇能源,2026-07-03,253.14723714,否,,
600257,大湖股份,2026-07-03,27.52286613,否,,
600258,首旅酒店,2026-07-03,23.71538826,否,,
600259,中稀有色,2026-07-03,103.21429032,否,,
600261,阳光照明,2026-07-03,60.21358112,否,,
600262,北方股份,2026-07-03,26.7977216,否,,
600265,*ST景谷,2026-07-03,30.5335673,否,,
600266,城建发展,2026-07-03,19.90874186,否,,
600267,海正药业,2026-07-03,59.01437412,否,,
600268,国电南自,2026-07-03,99.83539068,否,,
600269,赣粤高速,2026-07-03,49.6397118,否,,
600271,航天信息,2026-07-03,107.79760992,否,,
600272,开开实业,2026-07-03,12.04862008,否,,
600273,嘉化能源,2026-07-03,11.1995391,否,,
600276,恒瑞医药,2026-07-03,2852.15617665,否,,
600278,东方创业,2026-07-03,10.70528646,否,,
600279,重庆港,2026-07-03,7.59600405,否,,
600280,中央商场,2026-07-03,27.53407423,否,,
600281,华阳新材,2026-07-03,6.13403714,否,,
600282,南钢股份,2026-07-03,35.6976609,否,,
600283,钱江水利,2026-07-03,14.82661392,否,,
600284,浦东建设,2026-07-03,15.47780958,否,,
600285,羚锐制药,2026-07-03,144.65151459,否,,
600287,苏豪时尚,2026-07-03,17.82618524,否,,
600288,大恒科技,2026-07-03,43.8515759,否,,
600289,ST信通,2026-07-03,35.55087152,否,,
600292,电投水电,2026-07-03,40.8018624,否,,
600293,三峡新材,2026-07-03,6.8318073,否,,
600295,鄂尔多斯,2026-07-03,89.6839834,否,,
600298,安琪酵母,2026-07-03,247.67098752,否,,
600299,安迪苏,2026-07-03,21.24983245,否,,
600300,维维股份,2026-07-03,18.35312445,否,,
600301,华锡有色,2026-07-03,78.55245903,否,,
600302,ST标准,2026-07-03,19.03987656,否,,
600303,曙光股份,2026-07-03,13.72973504,否,,
600305,恒顺醋业,2026-07-03,52.47265356,否,,
600307,酒钢宏兴,2026-07-03,4.54769274,否,,
600308,华泰股份,2026-07-03,28.8489698,否,,
600309,万华化学,2026-07-03,2551.03076352,否,,
600310,广西能源,2026-07-03,32.2420923,否,,
600312,平高电气,2026-07-03,94.90090616,否,,
600313,农发种业,2026-07-03,16.51065033,否,,
600315,上海家化,2026-07-03,81.6057277,否,,
600316,洪都航空,2026-07-03,128.74184864,否,,
600318,新力金融,2026-07-03,16.16579712,否,,
600319,亚星化学,2026-07-03,7.16876568,否,,
600320,振华重工,2026-07-03,48.22104536,否,,
600322,津投城开,2026-07-03,7.05956938,否,,
600323,瀚蓝环境,2026-07-03,100.57028415,否,,
600325,华发股份,2026-07-03,21.06071552,否,,
600326,西藏天路,2026-07-03,56.5699995,否,,
600327,大东方,2026-07-03,47.74166972,否,,
600328,中盐化工,2026-07-03,21.92875356,否,,
600329,达仁堂,2026-07-03,118.94508423,否,,
600330,天通股份,2026-07-03,102.369141,否,,
600331,宏达股份,2026-07-03,84.3490089,否,,
600332,白云山,2026-07-03,28.72571494,否,,
600333,长春燃气,2026-07-03,12.3655662,否,,
600335,国机汽车,2026-07-03,21.0513813,否,,
600336,澳柯玛,2026-07-03,15.0646332,否,,
600337,ST美克,2026-07-03,36.16647006,否,,
600338,西藏珠峰,2026-07-03,22.90587488,否,,
600339,中油工程,2026-07-03,13.62347211,否,,
600340,*ST华幸,2026-07-03,22.91690944,否,,
600343,航天动力,2026-07-03,66.55657848,否,,
600345,长江通信,2026-07-03,84.56457472,否,,
600346,恒力石化,2026-07-03,151.801782,否,,
600348,华阳股份,2026-07-03,113.61125108,否,,
600350,山东高速,2026-07-03,29.07487654,否,,
600351,亚宝药业,2026-07-03,53.1558116,否,,
600352,浙江龙盛,2026-07-03,195.90497192,否,,
600353,旭光电子,2026-07-03,399.33804879,否,,
600354,敦煌种业,2026-07-03,11.30105,否,,
600356,恒丰纸业,2026-07-03,13.83057814,否,,
600358,国旅联合,2026-07-03,14.8766688,否,,
600359,新农开发,2026-07-03,6.62428035,否,,
600360,华微电子,2026-07-03,95.23621272,否,,
600361,创新新材,2026-07-03,17.46809792,否,,
600362,江西铜业,2026-07-03,64.83486824,否,,
600363,联创光电,2026-07-03,91.1367747,否,,
600365,ST通葡,2026-07-03,5.20961873,否,,
600366,宁波韵升,2026-07-03,158.97424455,否,,
600367,红星发展,2026-07-03,168.95009418,否,,
600368,五洲交通,2026-07-03,15.53608179,否,,
600369,西南证券,2026-07-03,15.16436975,否,,
600370,*ST三房,2026-07-03,10.2069528,否,,
600371,万向德农,2026-07-03,25.09543355,否,,
600372,中航机载,2026-07-03,26.15830124,否,,
600373,中文传媒,2026-07-03,29.15717314,否,,
600375,汉马科技,2026-07-03,11.72529236,否,,
600376,首开股份,2026-07-03,31.13046606,否,,
600377,宁沪高速,2026-07-03,33.07515568,否,,
600378,昊华科技,2026-07-03,225.01574744,否,,
600379,宝光股份,2026-07-03,35.66701917,否,,
600380,健康元,2026-07-03,89.28117188,否,,
600381,*ST春天,2026-07-03,4.57269248,否,,
600382,广东明珠,2026-07-03,37.04053988,否,,
600383,金地集团,2026-07-03,33.26600145,否,,
600386,北巴传媒,2026-07-03,14.25330232,否,,
600388,龙净环保,2026-07-03,116.68076838,否,,
600389,江山股份,2026-07-03,80.81604398,否,,
600390,五矿资本,2026-07-03,21.6012741,否,,
600391,航发科技,2026-07-03,71.51071104,否,,
600392,盛和资源,2026-07-03,218.49974865,否,,
600395,盘江股份,2026-07-03,23.6980298,否,,
600396,华电辽能,2026-07-03,62.8055472,否,,
600397,江钨装备,2026-07-03,77.5061946,否,,
600398,海澜之家,2026-07-03,52.583283,否,,
600399,抚顺特钢,2026-07-03,11.04285528,否,,
600400,红豆股份,2026-07-03,35.19891908,否,,
600403,大有能源,2026-07-03,25.4142615,否,,
600405,动力源,2026-07-03,23.7220919,否,,
600406,国电南瑞,2026-07-03,1034.7815919,否,,
600408,安泰集团,2026-07-03,8.21170476,否,,
600409,三友化工,2026-07-03,35.8412859,否,,
600410,华胜天成,2026-07-03,153.43459953,否,,
600415,小商品城,2026-07-03,449.5285638,否,,
600416,湘电股份,2026-07-03,26.03611525,否,,
600418,江淮汽车,2026-07-03,127.08102987,否,,
600419,天润乳业,2026-07-03,20.008544,否,,
600420,国药现代,2026-07-03,72.00126772,否,,
600422,昆药集团,2026-07-03,70.63148976,否,,
600423,*ST柳化,2026-07-03,7.2447221,否,,
600425,青松建化,2026-07-03,16.92512976,否,,
600426,华鲁恒升,2026-07-03,247.082036,否,,
600428,中远海特,2026-07-03,47.39945515,否,,
600429,三元股份,2026-07-03,4.31157176,否,,
600433,冠豪高新,2026-07-03,18.49166517,否,,
600435,北方导航,2026-07-03,117.78278512,否,,
600436,片仔癀,2026-07-03,607.9946332,否,,
600438,通威股份,2026-07-03,130.1157798,否,,
600439,瑞贝卡,2026-07-03,26.41541504,否,,
600444,国机通用,2026-07-03,22.02556199,否,,
600446,金证股份,2026-07-03,132.40365278,否,,
600448,华纺股份,2026-07-03,4.2307167,否,,
600449,宁夏建材,2026-07-03,48.6346212,否,,
600452,涪陵电力,2026-07-03,97.65888818,否,,
600455,博通股份,2026-07-03,22.86,否,,
600456,宝钛股份,2026-07-03,64.3684398,否,,
600458,时代新材,2026-07-03,110.05772155,否,,
600459,贵研铂业,2026-07-03,132.0087,否,,
600460,士兰微,2026-07-03,520.6537035,否,,
600461,洪城环境,2026-07-03,42.276117,否,,
600463,空港股份,2026-07-03,17.41186428,否,,
600467,好当家,2026-07-03,16.24102749,否,,
600468,百利电气,2026-07-03,52.197984,否,,
600469,风神股份,2026-07-03,11.26648068,否,,
600470,六国化工,2026-07-03,11.57309152,否,,
600475,华光环能,2026-07-03,60.64109715,否,,
600476,*ST湘邮,2026-07-03,14.83054722,否,,
600477,杭萧钢构,2026-07-03,62.24932743,否,,
600478,科力远,2026-07-03,39.4431297,否,,
600479,千金药业,2026-07-03,125.14610007,否,,
600480,凌云股份,2026-07-03,30.2230212,否,,
600481,双良节能,2026-07-03,37.52525729,否,,
600482,中国动力,2026-07-03,75.31795007,否,,
600483,福能股份,2026-07-03,31.28436675,否,,
600486,扬农化工,2026-07-03,206.3939427,否,,
600487,亨通光电,2026-07-03,680.45409822,否,,
600488,津药药业,2026-07-03,28.36717128,否,,
600489,中金黄金,2026-07-03,211.7811987,否,,
600490,鹏欣资源,2026-07-03,73.56726724,否,,
600491,ST龙元,2026-07-02,8.92183086,否,,
600493,凤竹纺织,2026-07-03,12.45970896,否,,
600495,晋西车轴,2026-07-03,20.51616176,否,,
600496,精工钢构,2026-07-03,30.26658048,否,,
600497,驰宏锌锗,2026-07-03,208.839933,否,,
600498,烽火通信,2026-07-03,158.28152049,否,,
600499,科达制造,2026-07-03,403.23673481,否,,
600500,中化国际,2026-07-03,50.62520064,否,,
600501,航天晨光,2026-07-03,62.18403579,否,,
600502,安徽建工,2026-07-03,58.87424945,否,,
600503,华丽家族,2026-07-03,4.90218009,否,,
600505,西昌电力,2026-07-03,27.57049332,否,,
600506,统一股份,2026-07-03,18.971046,否,,
600507,方大特钢,2026-07-03,80.65605344,否,,
600508,上海能源,2026-07-03,34.89136915,否,,
